,评分,片名,年份,地区,豆瓣链接
69,8.7,喜丧,2015-12-05,"['中国大陆', '中国香港', '法国']",https://movie.douban.com/subject/26671361/
70,8.7,天堂的颜色,1999-02-08,['伊朗'],https://movie.douban.com/subject/1304406/
71,8.7,麦秋,1951-10-03,['日本'],https://movie.douban.com/subject/1401842/
72,8.7,秋天里的春光,2001-09-27,['捷克'],https://movie.douban.com/subject/1308173/
73,8.7,天伦之旅,1990-05-20,"['意大利', '法国']",https://movie.douban.com/subject/1292995/
74,8.7,樱桃小丸子 真人版2,2006-10-31,['日本'],https://movie.douban.com/subject/1925049/
75,8.7,灵犬莱西,1943-10-07,['美国'],https://movie.douban.com/subject/1294704/
76,8.7,我的朋友们：跳跳虎和小熊维尼,2007,['美国'],https://movie.douban.com/subject/2246799/
77,8.7,娃娃,1991-07-01,['中国台湾'],https://movie.douban.com/subject/1306075/
78,8.7,绿野仙踪,1982,['日本'],https://movie.douban.com/subject/2134037/
79,8.7,粉红豹大冒险动画连续剧,1993,[],https://movie.douban.com/subject/2148184/
80,8.7,邮票旅行记,1988-12-08,['加拿大'],https://movie.douban.com/subject/3041533/
81,8.7,疯狂兔宝宝,1979-09-30,['美国'],https://movie.douban.com/subject/1308446/
82,8.6,奇迹男孩,2018-01-19,"['美国', '中国香港']",https://movie.douban.com/subject/26787574/
83,8.6,海边的曼彻斯特,2017-08-25,['美国'],https://movie.douban.com/subject/25980443/
84,8.6,万箭穿心,2012-11-16,['中国大陆'],https://movie.douban.com/subject/10537853/
85,8.6,开心家族,2011-11-29,['韩国'],https://movie.douban.com/subject/6019180/
86,8.6,不一样的天空,1993-12-17,['美国'],https://movie.douban.com/subject/1301617/
87,8.6,巴黎淘气帮,2013-02-10,"['法国', '比利时']",https://movie.douban.com/subject/3157605/
88,8.6,天水围的日与夜,2008-07-17,['中国香港'],https://movie.douban.com/subject/3077668/
89,8.6,阿郎的故事,1989-03-16,['中国香港'],https://movie.douban.com/subject/1293315/
90,8.6,天伦之旅,2009-12-04,['美国'],https://movie.douban.com/subject/3041749/
91,8.6,内布拉斯加,2013-05-23,['美国'],https://movie.douban.com/subject/6538833/
92,8.6,东京塔,2007-04-14,['日本'],https://movie.douban.com/subject/1855131/
93,8.6,霹雳五号,1986-05-09,['美国'],https://movie.douban.com/subject/1294366/
94,8.6,星际宝贝史迪奇,2003-08-25,['美国'],https://movie.douban.com/subject/1401603/
95,8.6,母亲,2008-01-26,['日本'],https://movie.douban.com/subject/2000741/
96,8.6,船长二世,1928-05-12,['美国'],https://movie.douban.com/subject/1292963/
97,8.6,看狗在说话,1993-02-03,['美国'],https://movie.douban.com/subject/1294998/
98,8.6,耶稣传,1979-10-19,['美国'],https://movie.douban.com/subject/1441399/
99,8.6,河狸白毛历险记,2008-02-08,['法国'],https://movie.douban.com/subject/3008143/
