,评分,片名,年份,地区,豆瓣链接
69,9.2,我的小羊,2018,['日本'],https://movie.douban.com/subject/30336253/
70,9.2,双人高尔夫,1945-05-20,['美国'],https://movie.douban.com/subject/1937451/
71,9.2,汤姆的能量,1965-01-27,['美国'],https://movie.douban.com/subject/1937464/
72,9.2,猫钓鱼,1947-02-22,['美国'],https://movie.douban.com/subject/1937466/
73,9.2,辛普森一家之万圣节专辑之恐怖树屋,2001-03-26,['美国'],https://movie.douban.com/subject/2296049/
74,9.2,小熊维尼,1969,['苏联'],https://movie.douban.com/subject/2064670/
75,9.2,皮克斯动画短片合集2,2012,['美国'],https://movie.douban.com/subject/25860925/
76,9.2,飙,1987-08-31,['美国'],https://movie.douban.com/subject/3972514/
77,9.2,蒂蒂有话说,2016-06-18,"['法国', '加拿大']",https://movie.douban.com/subject/30304498/
78,9.2,老鼠打扫记,1948-12-11,['美国'],https://movie.douban.com/subject/2155204/
79,9.2,周末夜之猫,1950-01-14,['美国'],https://movie.douban.com/subject/2144684/
80,9.2,西部牛仔,1950-03-11,['美国'],https://movie.douban.com/subject/2137203/
81,9.2,麻烦的诞生,1949-05-14,['美国'],https://movie.douban.com/subject/3113128/
82,9.2,寂寞的老鼠,1943-05-22,['美国'],https://movie.douban.com/subject/2137169/
83,9.2,哆啦A梦回来了,1998-03-07,['日本'],https://movie.douban.com/subject/25826781/
84,9.2,吃奶的小孤儿,1954-01-09,['美国'],https://movie.douban.com/subject/2137537/
85,9.2,斑点猫,1949-02-26,['美国'],https://movie.douban.com/subject/2138413/
86,9.2,猫变老鼠,1951-10-06,['美国'],https://movie.douban.com/subject/5262236/
87,9.2,飞驰中的萨利·加德纳,1878,['美国'],https://movie.douban.com/subject/21768072/
88,9.2,网球白痴,1949-12-10,['美国'],https://movie.douban.com/subject/2137548/
89,9.2,皇帝的睡眠,1958-03-07,['美国'],https://movie.douban.com/subject/2138399/
90,9.2,偷懒的猫,1951-05-26,['美国'],https://movie.douban.com/subject/1463981/
91,9.2,台球猫,1950-11-25,['美国'],https://movie.douban.com/subject/5262230/
92,9.2,两个小印第安,1953-10-17,['美国'],https://movie.douban.com/subject/5262247/
93,9.2,午睡纠纷,1951-12-08,['美国'],https://movie.douban.com/subject/2137158/
94,9.2,神秘博士：天体音乐,2008-07-27,['英国'],https://movie.douban.com/subject/5181578/
95,9.1,暴力云与送子鹳,2009-05-29,['美国'],https://movie.douban.com/subject/3734350/
96,9.1,月球旅行记,1902-09-01,['法国'],https://movie.douban.com/subject/1304310/
97,9.1,世界纪录,2003-06-03,['美国'],https://movie.douban.com/subject/2049559/
98,9.1,梅与小猫巴士,2002,['日本'],https://movie.douban.com/subject/2129044/
99,9.1,种树的牧羊人,1988-06-11,['加拿大'],https://movie.douban.com/subject/1422073/
