,评分,片名,年份,地区,豆瓣链接
27,9.1,音乐之声,1965-03-02,['美国'],https://movie.douban.com/subject/1294408/
28,9.1,一一,2000-05-14,"['中国台湾', '日本']",https://movie.douban.com/subject/1292434/
29,9.1,雨中曲,1952-04-11,['美国'],https://movie.douban.com/subject/1293460/
30,9.1,我爱你,2011-02-17,['韩国'],https://movie.douban.com/subject/5908478/
31,9.1,莫娣,2016-09-02,"['爱尔兰', '加拿大']",https://movie.douban.com/subject/25938803/
32,9.1,婚姻生活,1973-04-11,['瑞典'],https://movie.douban.com/subject/1292981/
33,9.1,情迷意乱,1964-01-15,['日本'],https://movie.douban.com/subject/1422091/
34,9.1,士兵之歌,1959-12-01,['苏联'],https://movie.douban.com/subject/1295614/
35,9.0,大话西游之月光宝盒,2014-10-24,"['中国香港', '中国大陆']",https://movie.douban.com/subject/1299398/
36,9.0,罗马假日,1953-08-20,['美国'],https://movie.douban.com/subject/1293839/
37,9.0,春光乍泄,1997-05-17,"['中国香港', '日本', '韩国']",https://movie.douban.com/subject/1292679/
38,9.0,牧马人,1982,['中国大陆'],https://movie.douban.com/subject/1308038/
39,9.0,同级生,2016-02-20,['日本'],https://movie.douban.com/subject/26344688/
40,9.0,哭泣的草原,2004-02-12,"['希腊', '法国', '意大利', '德国']",https://movie.douban.com/subject/1388180/
41,8.9,情书,1995-03-25,['日本'],https://movie.douban.com/subject/1292220/
42,8.9,本杰明·巴顿奇事,2008-12-25,['美国'],https://movie.douban.com/subject/1485260/
43,8.9,请以你的名字呼唤我,2017-01-22,"['意大利', '法国', '巴西', '美国', '荷兰', '德国']",https://movie.douban.com/subject/26799731/
44,8.9,爱在日落黄昏时,2004-02-10,"['美国', '法国']",https://movie.douban.com/subject/1291990/
45,8.9,萤火之森,2011-09-17,['日本'],https://movie.douban.com/subject/5989818/
46,8.9,甜蜜蜜,2015-02-13,['中国香港'],https://movie.douban.com/subject/1305164/
47,8.9,侧耳倾听,1995-07-15,['日本'],https://movie.douban.com/subject/1297052/
48,8.9,喜宴,1993-08-04,"['中国台湾', '美国']",https://movie.douban.com/subject/1303037/
49,8.9,莫里斯,1987-09-18,['英国'],https://movie.douban.com/subject/1293456/
50,8.9,佛兰德斯的狗,1997-03-15,"['日本', '美国']",https://movie.douban.com/subject/1460341/
51,8.9,歌厅,1972-02-13,['美国'],https://movie.douban.com/subject/1296282/
52,8.9,七次机会,1925-03-11,['美国'],https://movie.douban.com/subject/1300352/
53,8.9,安全至下,1923-04-01,['美国'],https://movie.douban.com/subject/1303388/
54,8.9,舞台春秋,1952-10-16,['美国'],https://movie.douban.com/subject/1296659/
55,8.8,喜剧之王,1999-02-13,['中国香港'],https://movie.douban.com/subject/1302425/
56,8.8,重庆森林,1994-07-14,['中国香港'],https://movie.douban.com/subject/1291999/
57,8.8,断背山,2005-09-02,"['美国', '加拿大']",https://movie.douban.com/subject/1418834/
58,8.8,爱在黎明破晓前,1995-01-27,"['美国', '奥地利', '瑞士']",https://movie.douban.com/subject/1296339/
59,8.8,阳光灿烂的日子,1995-08-21,"['中国大陆', '中国香港']",https://movie.douban.com/subject/1291875/
60,8.8,时空恋旅人,2013-09-04,['英国'],https://movie.douban.com/subject/10577869/
61,8.8,幸福终点站,2005-01-14,['美国'],https://movie.douban.com/subject/1292274/
62,8.8,爱在午夜降临前,2013-06-14,"['美国', '希腊']",https://movie.douban.com/subject/10808442/
63,8.8,燃情岁月,1994-12-16,['美国'],https://movie.douban.com/subject/1295865/
64,8.8,魂断蓝桥,1940-05-17,['美国'],https://movie.douban.com/subject/1293964/
65,8.8,千年女优,2001-07-28,['日本'],https://movie.douban.com/subject/1307394/
66,8.8,东邪西毒：终极版,2009-03-26,"['中国香港', '中国大陆', '中国台湾']",https://movie.douban.com/subject/3726072/
67,8.8,横道世之介,2013-02-23,['日本'],https://movie.douban.com/subject/10484041/
68,8.8,面子,2004-09-12,['美国'],https://movie.douban.com/subject/1421278/
69,8.8,野草莓,1957-12-26,['瑞典'],https://movie.douban.com/subject/1293071/
70,8.8,一夜风流,1934-02-22,['美国'],https://movie.douban.com/subject/1295684/
71,8.8,桃色公寓,1960-06-15,['美国'],https://movie.douban.com/subject/1394218/
72,8.8,巴里·林登,1975-12-18,"['英国', '美国']",https://movie.douban.com/subject/1292472/
73,8.8,黄昏的清兵卫,2002-11-02,['日本'],https://movie.douban.com/subject/1307306/
74,8.8,爱情短片,1988-10-21,['波兰'],https://movie.douban.com/subject/1294570/
75,8.8,办公室的故事,1977-02-03,['苏联'],https://movie.douban.com/subject/1302205/
76,8.8,邮差,1994-09-01,"['意大利', '法国', '比利时']",https://movie.douban.com/subject/1298468/
77,8.8,豹,1963-03-29,"['意大利', '法国']",https://movie.douban.com/subject/1293146/
78,8.8,日出,1927-11-04,['美国'],https://movie.douban.com/subject/1295753/
79,8.8,夜,1961-01-24,"['意大利', '法国']",https://movie.douban.com/subject/1361252/
80,8.8,鹳鸟踟蹰,1991-09-13,"['法国', '意大利', '希腊', '瑞士']",https://movie.douban.com/subject/1302789/
81,8.8,天鹅湖,1981-03-14,['日本'],https://movie.douban.com/subject/2240587/
82,8.8,金玫瑰洞,1991-12-22,['意大利'],https://movie.douban.com/subject/1428236/
83,8.8,解放3：主攻方向,1971-06-25,"['苏联', '东德', '波兰']",https://movie.douban.com/subject/1440040/
84,8.8,儿子,1991-10-12,['日本'],https://movie.douban.com/subject/1417545/
85,8.7,剪刀手爱德华,1990-12-06,['美国'],https://movie.douban.com/subject/1292370/
86,8.7,唐伯虎点秋香,1993-07-01,['中国香港'],https://movie.douban.com/subject/1306249/
87,8.7,天使爱美丽,2001-04-25,"['法国', '德国']",https://movie.douban.com/subject/1292215/
88,8.7,傲慢与偏见,2005-09-16,"['法国', '英国', '美国']",https://movie.douban.com/subject/1418200/
89,8.7,倩女幽魂,2011-04-30,['中国香港'],https://movie.douban.com/subject/1297447/
90,8.7,花样年华,2000-05-20,['中国香港'],https://movie.douban.com/subject/1291557/
91,8.7,卡萨布兰卡,1943-07-07,['美国'],https://movie.douban.com/subject/1296753/
92,8.7,廊桥遗梦,1995-06-02,['美国'],https://movie.douban.com/subject/1293929/
93,8.7,碧海蓝天,1988-05-11,"['法国', '意大利']",https://movie.douban.com/subject/1300960/
94,8.7,蓝白红三部曲之红,1994-05-12,"['法国', '波兰', '瑞士']",https://movie.douban.com/subject/1292047/
95,8.7,迷魂记,1958-05-09,['美国'],https://movie.douban.com/subject/1297294/
96,8.7,花束般的恋爱,2021-01-29,['日本'],https://movie.douban.com/subject/34874432/
97,8.7,弗里达,2002-08-29,"['美国', '墨西哥', '加拿大']",https://movie.douban.com/subject/1291852/
98,8.7,洛奇,1976-12-03,['美国'],https://movie.douban.com/subject/1295742/
99,8.7,开罗紫玫瑰,1985-03-01,['美国'],https://movie.douban.com/subject/1292994/
