,评分,片名,年份,地区,豆瓣链接
77,8.6,无间道2,2003-10-17,['中国香港'],https://movie.douban.com/subject/1307106/
78,8.6,发条橙,1971-12-19,"['英国', '美国']",https://movie.douban.com/subject/1292233/
79,8.6,撞车,2004-09-10,"['美国', '德国', '澳大利亚']",https://movie.douban.com/subject/1388216/
80,8.6,非常嫌疑犯,1995-01-25,"['德国', '美国']",https://movie.douban.com/subject/1292214/
81,8.6,金福南杀人事件始末,2010-09-02,['韩国'],https://movie.douban.com/subject/4826419/
82,8.6,大卫·戈尔的一生,2003-02-21,"['美国', '德国', '英国', '西班牙']",https://movie.douban.com/subject/1305725/
83,8.6,误杀瞒天记,2015-07-31,['印度'],https://movie.douban.com/subject/26419637/
84,8.6,盲山,2007-05-20,['中国大陆'],https://movie.douban.com/subject/2063528/
85,8.6,花火,1997-09-03,['日本'],https://movie.douban.com/subject/1302642/
86,8.6,恶童,2006-12-23,['日本'],https://movie.douban.com/subject/1848925/
87,8.6,杀死一只知更鸟,1962-12-25,['美国'],https://movie.douban.com/subject/1297991/
88,8.6,迷恋荷尔蒙,2003-05-31,"['美国', '加拿大']",https://movie.douban.com/subject/1773216/
89,8.6,杀手,1956-05-19,['美国'],https://movie.douban.com/subject/1293936/
90,8.6,杀死比尔整个血腥事件,2011-03-27,['美国'],https://movie.douban.com/subject/10756537/
91,8.6,自由作家,2007-01-05,"['美国', '德国']",https://movie.douban.com/subject/1945253/
92,8.6,法外之徒,1964-08-05,['法国'],https://movie.douban.com/subject/1401588/
93,8.6,烈焰焚币,2000-05-11,"['阿根廷', '西班牙', '乌拉圭']",https://movie.douban.com/subject/1306454/
94,8.6,虎豹小霸王,1969-10-10,['美国'],https://movie.douban.com/subject/1297602/
95,8.6,纸月亮,1973-05-09,['美国'],https://movie.douban.com/subject/1303357/
96,8.6,啤酒谋杀案,2003-12-14,['英国'],https://movie.douban.com/subject/1427038/
97,8.6,审判,1962-12-21,"['法国', '意大利', '西德']",https://movie.douban.com/subject/1303554/
98,8.6,男人的争斗,1955-04-13,['法国'],https://movie.douban.com/subject/1299885/
99,8.6,不设限通缉,1988-09-09,['美国'],https://movie.douban.com/subject/1293620/
