,评分,片名,年份,地区,豆瓣链接
59,9.2,沉静如海,2004-10-25,"['法国', '比利时']",https://movie.douban.com/subject/1769507/
60,9.2,超感猎杀：完结特别篇,2018-06-08,['美国'],https://movie.douban.com/subject/27040774/
61,9.2,地下,1995-04-01,"['南斯拉夫', '法国', '德国', '保加利亚', '捷克', '匈牙利', '英国', '美国']",https://movie.douban.com/subject/1292206/
62,9.2,洞,1960-03-18,"['法国', '意大利']",https://movie.douban.com/subject/1424334/
63,9.2,寻子遇仙记,1921-02-06,['美国'],https://movie.douban.com/subject/1293270/
64,9.2,生之欲,1952-10-09,['日本'],https://movie.douban.com/subject/1293847/
65,9.2,十二怒汉,1997-08-17,['美国'],https://movie.douban.com/subject/1293989/
66,9.2,剃头匠,2006-10-24,['中国大陆'],https://movie.douban.com/subject/3097352/
67,9.2,无言的山丘,1992-12-05,['中国台湾'],https://movie.douban.com/subject/1298944/
68,9.2,哀乐中年,1949,['中国大陆'],https://movie.douban.com/subject/4719384/
69,9.2,摇滚红与黑,2016-09-22,['法国'],https://movie.douban.com/subject/30484534/
70,9.2,金猴降妖,1985,['中国大陆'],https://movie.douban.com/subject/1780256/
71,9.2,战争与和平,1966-03-14,['苏联'],https://movie.douban.com/subject/1307067/
72,9.2,罗马11时,1952-02-27,"['意大利', '法国']",https://movie.douban.com/subject/1466243/
73,9.2,人间的条件(第五、六部),1961-01-28,['日本'],https://movie.douban.com/subject/1441039/
74,9.1,怦然心动,2010-07-26,['美国'],https://movie.douban.com/subject/3319755/
75,9.1,当幸福来敲门,2008-01-17,['美国'],https://movie.douban.com/subject/1849031/
76,9.1,少年派的奇幻漂流,2012-11-22,"['美国', '中国台湾', '英国', '加拿大']",https://movie.douban.com/subject/1929463/
77,9.1,飞屋环游记,2009-08-04,['美国'],https://movie.douban.com/subject/2129039/
78,9.1,何以为家,2019-04-29,"['黎巴嫩', '美国', '法国', '塞浦路斯', '卡塔尔', '英国']",https://movie.douban.com/subject/30170448/
79,9.1,猫鼠游戏,2003-04-11,"['美国', '加拿大']",https://movie.douban.com/subject/1305487/
80,9.1,闻香识女人,1992-12-23,['美国'],https://movie.douban.com/subject/1298624/
81,9.1,指环王1：护戒使者,2002-04-04,"['新西兰', '美国']",https://movie.douban.com/subject/1291571/
82,9.1,死亡诗社,1989-06-02,['美国'],https://movie.douban.com/subject/1291548/
83,9.1,两杆大烟枪,1998-08-28,['英国'],https://movie.douban.com/subject/1293350/
84,9.1,音乐之声,1965-03-02,['美国'],https://movie.douban.com/subject/1294408/
85,9.1,饮食男女,1994-08-03,"['中国台湾', '美国']",https://movie.douban.com/subject/1291818/
86,9.1,飞越疯人院,1975-11-19,['美国'],https://movie.douban.com/subject/1292224/
87,9.1,穿条纹睡衣的男孩,2008-09-12,"['英国', '美国']",https://movie.douban.com/subject/3008247/
88,9.1,狩猎,2012-05-20,"['丹麦', '瑞典']",https://movie.douban.com/subject/6985810/
89,9.1,一一,2000-05-14,"['中国台湾', '日本']",https://movie.douban.com/subject/1292434/
90,9.1,无人知晓,2004-05-13,['日本'],https://movie.douban.com/subject/1292337/
91,9.1,完美的世界,1993-11-24,['美国'],https://movie.douban.com/subject/1300992/
92,9.1,我爱你,2011-02-17,['韩国'],https://movie.douban.com/subject/5908478/
93,9.1,东京物语,1953-11-03,['日本'],https://movie.douban.com/subject/1291568/
94,9.1,黑镜：圣诞特别篇,2014-12-16,['英国'],https://movie.douban.com/subject/25964630/
95,9.1,莫娣,2016-09-02,"['爱尔兰', '加拿大']",https://movie.douban.com/subject/25938803/
96,9.1,爱·回家,2002-04-05,['韩国'],https://movie.douban.com/subject/1299361/
97,9.1,大独裁者,1940-10-15,['美国'],https://movie.douban.com/subject/1295646/
98,9.1,攻壳机动队2：无罪,2004-03-06,['日本'],https://movie.douban.com/subject/1291566/
99,9.1,无间道(正序版),2006,['中国香港'],https://movie.douban.com/subject/4860078/
